disease_id,disease_name,gene_entrez_ids,splits
GO:0017025,TBP-class protein binding,"854369,852006,853191,856904,856201,851723,852492,853807,855312,855505,853428,854964,856023,850744",1
GO:0018024,histone-lysine N-methyltransferase activity,"851265,856519,850702,852080,852561,852050,853271,852472,853851,855965",1
GO:0005484,SNAP receptor activity,"854273,851203,853638,851219,850713,852892,854813,850973,856354,855844,852780,852660,855221,854201,855237,850767,850782,853863,854505,852079,855031,854142",1
GO:0005548,phospholipid transporter activity,"855393,855457,855490,851207,850890,853296,856913,851096,851667,850456,855197,855103",1
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism","856131,852327,854600,854601,851560,854893,851983,853585,852177,855857,851892,851922,854584,851002,856027,853853",1
GO:0000049,tRNA binding,"854279,856594,852755,851100,852257,856098,852773,853029,855591,851877,856746,854448,852661,851509,851259,855360,856002,850636,854135,854138",1
GO:0061630,ubiquitin protein ligase activity,"852736,850818,852611,850691,851847,851337,854929,855318,854423,850597,851624,854781,853846,851928,851424,852194,851554,850792,850539,851696,856571,855549",1
GO:0003688,DNA replication origin binding,"852352,853504,854656,855950,854675,855060,852501,850963,854937,851485,852258,855460,850980,851623,850808,852673,856130,851905,856518,855501,851928,856924,851676,850656,851424,856291,854247,855656,856680,850793,853748,853752,853244",1
GO:0030674,"protein binding, bridging","852864,856449,855555,850819,852230,851975,854790,852362,852492,854414,854549,856854,855319,852376,850840,853530,854555,855194,851740,855198,851102,851486,855461,854822,851366,852649,851753,850604,853552,853555,854323,854453,855478,854071,854072,851379,851261,854206,856767,850878,853313,850888,851448,855244,851021,854222,850639,851148,851831,854995,856020,855640,852697,851929,851424,854113,853986,854243,856674,851680,856422,852968,2746858,856301,853361,856817,852724,855159,850296,851707,856702",1
GO:0031625,ubiquitin protein ligase binding,"852960,854433,852834,853891,854500,854183,853290,852173,856142,854735,853712,853361,850578",2
GO:0005543,phospholipid binding,"851978,854026,854539,850445,851470,855570,852499,856600,851482,853539,854076,852035,851024,852563,853589,852059,854153,850574,851086,855184,850577,853138,856212,856726,852136,851112,854701,855213,852660,855221,855739,851653,854235,851680,852193,855271,852200,853771,853261,852753,854289,851731,856856,854300,856862,855844,852773,856366,851263,851789,854867,851815,853359,853872,851320,853902,852372,855958,850840,855449,851869,853409,852388,853416,855988,850358,855479,856505,856507,856508,850875,851904,853953,851906,856004,851908,852426,852428,851923,855016,851445,855031,856059,856062",2
GO:0043022,ribosome binding,"852483,854796,851993,850843,854301,855731,850996,853310,852417,856898,851521,854980,853959,855886,853202,1466460,850914,852452,856677,854130,850423,851196,856573",2
GO:0015293,symporter activity,"854916,852599,854027,852309,852149,853207,851317,852537,854846,853663",2
GO:0015036,disulfide oxidoreductase activity,"852130,851079,850314,854252,854989,852302,856014,856048,854065,850444,850732,851955,851672,856921,856506,852124,854462,851551",2
GO:0003678,DNA helicase activity,"854663,856334,852501,854941,850719,852641,852258,854818,855841,854309,856099,850980,850982,854058,851885,851771,855228,852158,852673,856130,851150,855503,852822,856918,856923,853852,853213,851932,856680,853353,856426,856940,855665,851187,853364,852728,856569,850430",2
GO:0051184,cofactor transmembrane transporter activity,"856391,855880,856712,855854,851246,854672,855729,850394,854811,852956",2
GO:0016747,"transferase activity, transferring acyl groups other than amino-acyl groups","852481,850947,856079,854039,854559,855591,856106,855084,855091,851508,854079,851521,856642,850504,856654,856657,850520,852059,853088,850529,856163,855653,852070,855157,854646,853126,853638,854159,851087,853653,850584,856745,854188,853167,851634,856249,851643,855742,856261,856262,853191,855753,854230,850658,852707,850663,854248,851704,853243,856323,852228,855845,851756,855342,852271,855344,853810,851762,852796,855361,856386,854346,852814,856404,855390,850788,853861,853354,851818,853364,854388,854396,853374,851857,854418,854419,855444,854427,856490,856499,853941,854965,856010,853964,850892,850383,856019,850400,850415,852476,851454",2
GO:0005353,fructose transmembrane transporter activity,"853216,855809,856640,850536,856494,856496,853236,853623,851352,854009",2
GO:0022804,active transmembrane transporter activity,"856071,854027,851981,851983,853540,855076,855078,853558,854584,852537,851002,856131,856132,854600,854601,853585,856659,855641,852066,851560,856681,852594,852598,852599,2732686,853647,851095,851609,851610,853663,854175,853671,852149,855747,856779,851659,853198,852177,853207,851168,853218,852709,855282,856821,850678,853241,854267,851713,856331,852250,854811,855857,855347,854324,854846,856913,852309,853853,855395,852327,853351,854893,850289,851317,854916,852876,850829,852878,851342,855956,851862,854444,851892,850885,852424,852946,851922,856027,850403,851429",2
GO:0001135,RNA polymerase II transcription regulator recruiting activity,"855139,852996,856709,851559,854249,850347,856178,852053,853974,854841,852184,852377,854106,856437,852860",2
GO:0016667,"oxidoreductase activity, acting on a sulfur group of donors","853639,851079,850314,850444,853776,850324,854812,852124,850588,852130,853794,850732,854065,852916,856506,856765,854462,854989,852302,856014,856152,856921,851672,850527,851551,853602,856296,854252,856048,851955,854909",2
GO:0043021,ribonucleoprotein complex binding,"854657,852483,855302,854796,851993,850843,854301,856098,851499,851886,855731,850996,855477,854844,853310,856126,855104,852417,856898,851521,854980,853702,853959,850763,855886,853202,853970,855511,1466460,850914,852452,856292,856677,854130,850423,855289,851196,856573,856575",2
GO:0051015,actin filament binding,"856802,854819,856195,851204,853862,854504,856409,852971,851148,854414,850450,850676,854549,854777,855834,851707,852415",2
GO:0003887,DNA-directed DNA polymerase activity,"855936,851456,855459,850372,855621,854667,854508,852028,856305,852245,853462,853500,854527",2
GO:0019208,phosphatase regulator activity,"851202,853641,852234,855565,855951,855316,855967,854179,850979,850553,853946,853698,851271,854220,852685,854350,856781,855520,851431,853098,852334,852340,853880,853369,854653,852222",2
GO:0015297,antiporter activity,"852066,855395,856132,851429,855078,853351,856331,850829,850289,853558,855641,852250,854267",2
GO:0008270,zinc ion binding,"856128,856547,855241,852842,850701,853390,852207,852688,854385,853778,852949,855993",2
GO:0016645,"oxidoreductase activity, acting on the CH-NH group of donors","855034,853955,854852,856744,855786,854411,852752,856432,850833,856084,852729,852378,853118",2
GO:0005507,copper ion binding,"856450,855971,856452,852325,852710,855462,855914,855054,850642,854196,852598,852791,852312,853721,851862,855287,850651",2
GO:0043047,single-stranded telomeric DNA binding,"855264,855649,852707,851975,853064,850696,850346,851306,851655,855471",2
GO:0016407,acetyltransferase activity,"856323,852228,853126,856079,854418,855444,853653,850584,854427,854559,855591,856745,856106,856490,854188,855084,851756,852271,853167,851762,855091,856499,853941,854965,856249,851643,855742,854079,851521,856642,853191,850504,856010,852814,856654,850383,856657,856019,856404,854230,850520,852059,853088,850529,850658,856163,855653,850663,853364,854388,855157,852476,853374",2
GO:0036094,small molecule binding,"856195,854407,852244,852501,853528,854937,853789,850589,854688,853539,854691,855203,855460,853928,851112,856618,856746,852397,851373,854063,852528,851376,853554,853173,856507,852925,855998,852415,856638,853441,854211,851527,855625,855114,850633,855884,853709,850636,851532,853072,851024,851196,852567,851671,851289,855642,855135,856801,852323,854243,854126,856303,850543,852467,853366,851320,851195,853244,853119",2
GO:0010314,phosphatidylinositol-5-phosphate binding,"851906,853539,852428,853872,852753,853138,852563,851024,850358,856507",2
GO:0140296,general transcription initiation factor binding,"855689,856201,851723,852492,855312,851488,852006,853161,851115,852269,853807,853936,853428,854964,850744,856891,853191,856904,850760,853840,855505,856023,854999,854106,851802,854369,855139,853734,856437",2
GO:0003968,RNA-directed 5'-3' RNA polymerase activity,"852451,856547,854791,852810,852013,854157,854385,854322,853301,851415,856317,854399",3
GO:0008144,drug binding,"852244,852501,851733,853528,854937,853789,850589,852131,855203,855460,855587,853928,851112,854063,852528,853173,855998,853441,854211,850633,855114,850636,851532,851671,855642,853086,851170,856303,854901,851320,853244,853119",3
GO:0061608,nuclear import signal receptor activity,"852610,852868,852004,855978,855532,853133,856846,851061,855356,853596",3
GO:0016298,lipase activity,"850432,852359,853768,854151,853902,853007,850707,852503,854682,854943,856739,854187,851628,855860,855361,853964,856270,854225,855250,853717,855895,850648,854248,855018,854251,855020,852733",3
GO:0003713,transcription coactivator activity,"856455,850442,855821,854158,854554,852006,854841,852410,850879,855744,851903,855620,856904,854474,852053,854106,855386,852059,851802,850407,855656,850920,856437,853751,854652",3
GO:0000182,rDNA binding,"854465,852547,856100,852421,853734,854277,856360,851688,852938,851964,856655,856911,853369,852955,856316,851262",3
GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors","853510,852872,855441,853653,856733,853405,851614,853664,852514,850861,851117,851758,851121,855749,853709,853716,856664,852314,855518,852335,852464,854895,850685",3
GO:0004540,ribonuclease activity,"851200,854152,854921,856459,851212,856078,855439,854162,856478,850847,855329,851873,855331,852646,852263,9164967,855081,850983,855980,854832,852786,855731,852918,850748,854334,854337,853954,851267,854213,853193,853708,854221,855500,852560,853843,9164884,856022,852702,854883,855652,851939,853222,855274,850795,855788,850797,855280,852465,854138",3
GO:0008028,monocarboxylic acid transmembrane transporter activity,"852800,850368,853158,855660,853617,851317,850678,856567,850394,854811,852956,853663",3
GO:0015179,L-amino acid transmembrane transporter activity,"854530,856132,854297,855622,850438,852361,856171,853710,851439,853104,853457,852946,856855,853912,852121,854139,856349,850333",3
GO:0003924,GTPase activity,"854918,855558,851335,856723,853244,854806,850966,851993,854938,854301,853535,854688,856741,853929,855210,853681,856753,851249,854268,850996,852662,850358,851000,856507,853056,854336,853959,855625,856394,855883,855884,850505,855631,853072,855634,851196,854359,851418,855012,856294,852462,853870,854256,850543,850930,854261,855541,854135,856056,853884,852477,850686",3
GO:0003727,single-stranded RNA binding,"854817,855716,855269,856292,856775,852042,854379,852013,855758,856912,852755,853843,853301,853397,854999,856312,852955,851775",3
GO:0004407,histone deacetylase activity,"851520,854725,854086,851772,852392,852681,855305,854190,851889,855987,856309,855386,856092,855710",3
GO:0120015,sterol transfer activity,"856480,856389,851543,850761,854412,853872,855958,851286,856472,851926",3
GO:0070011,"peptidase activity, acting on L-amino acid peptides","852993,853761,855682,850562,850945,851722,855051,854797,855182,855186,853267,854291,855317,852990,856087,856218,856737,851105,852259,851618,853285,850860,850605,854394,855343,855600,856240,854650,855350,854328,850554,853562,855482,855483,850301,852670,856895,851006,856513,851641,853699,850500,856135,850812,852041,853962,855114,855498,853581,856649,854735,853456,854097,853973,856536,852187,853724,855263,856419,854372,856423,852584,855530,856811,851435,852589,851310,855535,852212,853242,850811,854780,852349,853758",3
GO:0004536,deoxyribonuclease activity,"851456,852225,850826,851856,856085,851994,854432,855459,852262,853930,852395,856364,852529,853174,854198,856764,852700,854878,855264,853858,852580,853222,852461,853746,853747,851699,856569",3
GO:0034062,5'-3' RNA polymerase activity,"856320,853895,854791,854283,854157,855571,853526,851734,851615,856226,854825,853293,852013,855473,854322,853301,856119,855609,855737,853821,853442,852810,850507,851404,853713,851415,852451,856547,854382,854385,854518,854519,856317,854399",3
GO:0016782,"transferase activity, transferring sulfur-containing groups","856774,850343,851529,852266,853203,854425,854459,854460,853117,856511",3
GO:0008519,ammonium transmembrane transporter activity,"854560,850368,852803,856260,850631,855736,854267,853039,854447,855854,856370,851317,856279,851992,853019,855580",3
GO:0004529,exodeoxyribonuclease activity,"854432,852225,851456,855459,852580,853222,852262,853930,852461,851856,853746,851699",3
GO:0005546,"phosphatidylinositol-4,5-bisphosphate binding","851680,851904,855844,852426,854701,851086,853359,854289,852563,855958,855031,856726,854076",3
GO:0005199,structural constituent of cell wall,"853281,851649,851107,853765,853766,852359,850891,856729,853692,853693",3
GO:0060089,molecular transducer activity,"856065,854659,850692,856076,855438,856854,854170,853275,852763,854046,852897,856613,853677,856749,852664,853688,852030,852032,851527,853718,850518,855898,856290,851042,852457,852088",3
GO:0008276,protein methyltransferase activity,"851844,851718,850702,852884,853271,856346,855965,854186,850991,852019,856509,851265,851779,856519,852045,852431,852561,852050,852564,855893,853593,854746,853851,851548,852574,852318,852322,855782,852076,852080,852472",3
GO:0001102,RNA polymerase II activating transcription factor binding,"851840,851723,853523,855060,851479,856091,852766,854954,854834,855092,856891,855485,854465,851672,856921,854106,851802,856924,855522,855017,852592,853751,852860",3
GO:0016878,acid-thiol ligase activity,"855288,854310,853159,852329,852523,851245,850846,854808,856734,854495",4
GO:0017016,Ras GTPase binding,"856195,852618,856458,851086,852753,856726,856727,854552,851482,853537,850345,852782,852016,853942,2827706,852415,851904,852676,851653,851145,851019,852428,856144,853076,850644,855258,852961,850405,851048,852715,855275,851565,853359,854898,852083,854387,851061,851190,851833,853630",4
GO:0008186,RNA-dependent ATPase activity,"852704,855745,852802,854211,855335,853961,853419,853933,856462,853303,855611,852539",4
GO:0005096,GTPase activator activity,"852992,854274,853513,853770,856458,851985,855827,854037,854294,855835,856859,851997,853406,854302,851358,851364,855077,852136,851372,853678,855988,854073,851904,850497,856899,850431,852563,852948,852437,852694,850517,854236,853603,851173,855275,856430,854767,856311,855423",4
GO:0016776,"phosphotransferase activity, phosphate group as acceptor","855264,852065,853441,851580,851812,853798,851753,855471,853520,854099,853844,856917,851126,851388,855260,855870",4
GO:0016410,N-acyltransferase activity,"852481,856323,852228,853126,854418,854427,855591,856106,856490,854188,855084,851756,853167,855344,851762,855091,856499,856249,851643,855742,854079,851521,856386,856642,853191,850504,850892,852814,856654,850383,856657,856019,856404,854230,850520,852059,850529,850658,856163,853861,851818,853364,854388,855157,853374",4
GO:0008649,rRNA methyltransferase activity,"850304,850752,850883,852741,855782,854376,851656,850414,855664,852438,854711,851548,855709",4
GO:0016684,"oxidoreductase activity, acting on peroxide as acceptor","852064,852546,851843,854980,855492,854855,854856,850799,853842,852979,853940,854805,850322,852215,852124",4
GO:0016779,nucleotidyltransferase activity,"855936,856320,851456,850307,850310,853895,854791,852747,854283,854157,854667,854034,855571,852245,853526,851734,852890,853500,852893,851615,856226,855459,854825,852908,852013,853293,851504,855473,854322,851379,853301,856119,855609,855737,852028,853821,851516,856511,854593,853442,854594,850372,855621,853830,9164870,852937,852810,854527,854731,850507,851404,853713,852306,856915,851028,853462,851415,853466,852317,851039,852451,856547,851455,854508,854382,853871,854385,856305,854518,854519,855417,853116,856317,854399",4
GO:0015616,DNA translocase activity,"854912,856453,854663,855049,852365,853264,854680,856091,850720,855974,850598,856360,852277,851897,851645,850495,854465,853192,855116,855757,854480,850384,856146,852947,851032,852713,852592,850419,853877,851071",4
GO:0016651,"oxidoreductase activity, acting on NAD(P)H","854914,854919,855176,856584,850698,851079,855824,856090,850332,850588,852011,856884,856506,854854,853707,852302,856014,850527,851551,856161,853602,852716,852335,854768,851955,856438,855932",4
GO:0030554,adenyl nucleotide binding,"854407,852501,853528,854937,853789,850589,854691,855203,855460,853928,851112,852397,854063,852528,852925,855998,850633,855114,850636,851532,851671,855642,854126,856303,852467,853244,853119",4
GO:0019787,ubiquitin-like protein transferase activity,"855041,850949,853512,851485,851495,853034,853552,852018,855607,851015,854102,851549,851554,852068,852583,853096,854123,855147,850539,856061,856695,856186,856704,852611,854149,851083,856208,851099,850597,851110,851624,855724,851631,854710,856760,850623,851666,856799,852194,853219,854247,855271,851696,854773,855289,850684,854781,852736,850691,856837,850693,851721,852746,856852,855318,850711,856862,851757,854327,852793,853832,852822,853846,850792,853887,850818,851842,851847,851337,854929,851858,851859,852886,854423,853400,852376,851882,852411,851389,855491,856515,851908,854985,856536,850904,851928,851424,851453,853986,856571,855036,855549",4
GO:0005200,structural constituent of cytoskeleton,"856577,853408,853539,855339,855979,855597,850734,851373,851250,850358,856507,853824,855496,850504,851024,856530,850909,851683,851957,851708",4
GO:0019210,kinase inhibitor activity,"852865,850306,853283,850423,854954,851243,850768,853148,856695,854553,854778,854204,856093",4
GO:0016853,isomerase activity,"855424,856454,853639,854792,850314,854156,852495,855951,854417,856720,851733,856470,855321,854812,852130,852131,855587,851620,853288,856234,850990,854065,855986,850935,850872,854462,850499,851525,854088,853705,853322,855242,856652,854909,854352,852817,855889,852307,855636,855125,853079,855131,855521,850914,853475,853732,851170,856173,853489,854897,851570,854901,854262,850550,854653",4
GO:0000217,DNA secondary structure binding,"852641,850722,855203,851401,851562,851754,856908,850540,854063,850545,854738,856083,850454,851671,855642,850589,850719",4
GO:0016879,"ligase activity, forming carbon-nitrogen bonds","852994,854661,854415,852241,850835,856473,852378,852507,850846,853025,855338,851245,853567,853311,853573,854726,855750,851272,856268,855501,854479,854096,856147,851414,852952,855257,854108,853344,855140,856932,852198,854384,855794,853118",4
GO:0051020,GTPase binding,"851458,856195,851714,853896,852618,856458,851086,852753,856210,853781,856726,856727,854552,855449,850709,851482,853537,854434,856740,851748,850728,850345,852782,852016,853942,850998,2827706,851260,851261,852415,856128,851904,852676,851653,851145,851019,852428,855760,856144,853076,850644,851797,851833,855258,854876,852961,851041,856035,850405,852455,856059,851048,852715,855275,855277,852974,853359,853488,851565,854898,852083,854387,856691,856821,854391,852088,851061,851190,852219,855420,853630",4
GO:0008194,UDP-glycosyltransferase activity,"855303,850569,852362,855690,850962,853932,853304,852920,855874,850886,852423,852047,852311,854872,854498,852835,852326,855529,851055,854514,855928",4
GO:0001054,RNA polymerase I activity,"856226,852451,854519,856547,853293,854385,855473,856119,853526,854518,851734,855609,856317,854399",4
GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","852608,852481,850946,855305,853386,853525,852247,850327,856473,852378,852507,855324,855581,855710,856092,850715,853665,851360,850852,852392,853417,850857,854190,851889,855987,855993,851772,854845,854973,853183,854847,851520,851139,854725,852038,852550,854086,852681,854088,856009,851016,851017,855120,855121,856018,854099,851027,851920,855386,856674,856548,851432,855149,852846,856175,856309,853118",4
GO:0001085,RNA polymerase II transcription factor binding,"855554,854020,856709,855656,854249,852171,855505,854290,855828,856251",4
GO:0000030,mannosyltransferase activity,"850305,853253,851462,853256,851210,855564,854925,856718,854801,852498,852504,852635,853538,853935,854320,853302,852407,852289,855502,852303,852815,855764,853470,856675,852196,856313,853608,852458,852845,855679,856050,851832,856057,854266,852094,852735",4
GO:0019843,rRNA binding,"853248,856449,852995,856575,856463,852754,852755,854165,855957,850326,850837,855068,855972,856228,856488,851636,852918,854717,853053,854078,855613,851907,853956,854213,854221,852560,852816,854999,856024,855649,854116,855269,851052,855789,851313,852089,856063",4
